# source: NASA POWER Daily API
# parameters: T2M,PRECTOTCORR,WS10M,ALLSKY_SFC_SW_DWN
# period: 20250101 - 20251231
# coordinates: 17개 시·도 대표 지점, 지역 전체 평균 아님
region,date,temp,precipitation,wind_speed,solar_radiation
경기,2025-05-05,10.96,0.94,3.05,2.49
경기,2025-05-06,11.39,0.01,3.36,4.8163
경기,2025-05-07,12.43,0.01,2.76,6.4253
경기,2025-05-08,14.83,0.01,2.45,6.6451
경기,2025-05-09,14.25,22.85,6.61,1.4981
경기,2025-05-10,12.1,2.86,6.83,1.2797
경기,2025-05-11,12.89,0.22,3.15,3.5002
경기,2025-05-12,14.24,0.1,4.32,7.2818
경기,2025-05-13,15.33,0.01,5.28,5.6042
경기,2025-05-14,16.55,0.06,4.61,6.9869
경기,2025-05-15,16.56,4.83,3.62,2.6983
경기,2025-05-16,17.2,9.85,3.01,1.6788
경기,2025-05-17,15.9,8.62,5.45,4.7114
경기,2025-05-18,13.59,0.21,3.35,7.1424
경기,2025-05-19,15.35,0.92,5.85,3.8299
경기,2025-05-20,19.52,1.47,5.15,3.1274
경기,2025-05-21,21.61,0.9,2.32,5.2478
경기,2025-05-22,19.41,0.81,4.09,5.2181
경기,2025-05-23,15.82,4.99,4.91,2.7262
경기,2025-05-24,14.63,2.63,4.93,2.7869
경기,2025-05-25,15.01,0.15,2.41,6.9398
경기,2025-05-26,16.18,0.05,2.13,6.5796
경기,2025-05-27,17.17,0.48,2.41,6.5287
경기,2025-05-28,18.38,1.32,1.74,4.812
경기,2025-05-29,18.52,1.01,2.3,6.073
경기,2025-05-30,19.26,0.42,2.06,7.0022
경기,2025-05-31,17.79,0.0,2.51,5.6112
경기,2025-06-01,19.14,0.0,1.94,6.9672
경기,2025-06-02,19.01,0.38,1.75,1.6721
경기,2025-06-03,17.73,0.22,4.78,6.6254
경기,2025-06-04,17.6,0.19,5.96,7.3303
경기,2025-06-05,17.84,0.11,3.79,7.4604
경기,2025-06-06,19.25,0.01,5.29,6.6175
경기,2025-06-07,19.73,0.5,4.05,5.1427
경기,2025-06-08,21.19,0.17,2.02,5.7852
경기,2025-06-09,20.42,0.09,2.93,6.7186
경기,2025-06-10,19.34,0.26,4.61,4.6562
경기,2025-06-11,19.43,0.07,3.54,7.9594
경기,2025-06-12,21.7,0.0,1.73,6.9821
경기,2025-06-13,20.63,1.83,2.53,4.4794
경기,2025-06-14,23.09,2.36,2.7,6.1097
경기,2025-06-15,22.52,13.62,3.66,5.4953
경기,2025-06-16,22.28,12.2,5.36,2.5915
경기,2025-06-17,21.85,1.05,3.07,5.2517
경기,2025-06-18,22.49,0.03,1.99,6.8914
경기,2025-06-19,24.3,1.04,3.4,6.1354
경기,2025-06-20,22.53,69.8,9.83,1.0238
경기,2025-06-21,20.71,8.74,3.18,2.1566
경기,2025-06-22,20.92,0.51,3.29,7.901
경기,2025-06-23,23.4,0.17,1.71,7.5564
경기,2025-06-24,22.9,9.88,3.69,3.0511
경기,2025-06-25,22.02,12.02,2.79,1.5314
경기,2025-06-26,22.0,1.01,2.51,2.3496
경기,2025-06-27,23.26,5.75,1.43,3.6862
경기,2025-06-28,24.02,5.06,2.85,3.1183
경기,2025-06-29,24.74,0.35,3.29,5.0095
경기,2025-06-30,24.83,0.58,3.66,5.3642
경기,2025-07-01,25.66,2.37,4.22,4.4662
경기,2025-07-02,25.54,1.3,4.03,5.016
경기,2025-07-03,25.47,0.62,4.04,4.885
경기,2025-07-04,25.01,2.49,5.28,2.7338
경기,2025-07-05,25.74,0.52,4.41,4.1875
경기,2025-07-06,26.11,0.32,3.64,3.6974
경기,2025-07-07,26.96,0.56,2.52,4.7606
경기,2025-07-08,28.96,4.81,2.38,6.6751
경기,2025-07-09,27.79,0.92,3.85,7.2602
경기,2025-07-10,26.63,0.01,4.36,7.987
경기,2025-07-11,25.72,0.0,4.9,8.035
경기,2025-07-12,26.28,0.0,2.35,7.8715
경기,2025-07-13,24.46,3.22,2.55,3.2798
경기,2025-07-14,23.92,10.07,3.23,3.1205
경기,2025-07-15,22.38,14.1,3.76,2.9597
경기,2025-07-16,23.02,61.22,6.29,1.2235
경기,2025-07-17,24.64,56.25,5.26,1.0687
경기,2025-07-18,24.56,12.71,3.51,2.7396
경기,2025-07-19,25.42,28.73,6.6,1.7878
경기,2025-07-20,26.15,9.73,4.41,4.998
경기,2025-07-21,26.09,0.76,3.55,4.6891
경기,2025-07-22,25.34,5.63,2.47,5.1115
경기,2025-07-23,26.31,0.27,1.55,5.874
경기,2025-07-24,27.54,0.01,1.55,6.3439
경기,2025-07-25,29.08,0.0,1.65,7.4366
경기,2025-07-26,29.07,0.06,2.08,7.0644
경기,2025-07-27,29.18,0.09,2.2,7.5036
경기,2025-07-28,29.0,0.07,1.9,7.0308
경기,2025-07-29,29.28,1.07,1.55,6.8244
경기,2025-07-30,28.57,0.59,2.16,6.1963
경기,2025-07-31,27.95,0.02,2.21,5.1938
경기,2025-08-01,27.7,0.02,2.15,5.6993
경기,2025-08-02,28.56,0.16,1.44,5.4602
경기,2025-08-03,27.88,10.75,2.3,2.6374
경기,2025-08-04,27.3,2.45,3.16,4.2211
경기,2025-08-05,26.49,0.24,2.79,5.8433
경기,2025-08-06,26.74,20.48,5.57,1.5466
경기,2025-08-07,25.83,0.63,3.45,6.0838
경기,2025-08-08,25.41,0.84,1.98,5.3566
경기,2025-08-09,25.07,2.19,2.18,1.8262
경기,2025-08-10,25.6,0.0,2.22,6.625
경기,2025-08-11,25.04,0.33,2.69,2.4197
경기,2025-08-12,26.07,0.37,2.34,6.5071
경기,2025-08-13,25.49,50.44,6.49,1.3282
경기,2025-08-14,25.62,27.78,4.59,2.2442
경기,2025-08-15,26.04,10.14,1.87,4.9747
경기,2025-08-16,25.88,0.48,2.91,5.5654
경기,2025-08-17,26.07,0.55,3.04,4.2353
경기,2025-08-18,26.47,4.62,4.61,4.7945
경기,2025-08-19,26.83,4.94,4.26,4.7933
경기,2025-08-20,27.05,2.24,3.39,4.92
경기,2025-08-21,27.24,0.53,2.22,5.153
경기,2025-08-22,26.77,0.08,2.71,5.5649
경기,2025-08-23,27.36,0.14,2.41,3.329
경기,2025-08-24,27.96,0.17,2.08,4.4633
경기,2025-08-25,27.52,14.76,4.44,4.2804
경기,2025-08-26,26.8,12.62,4.56,3.3132
경기,2025-08-27,25.76,0.04,1.28,5.483
경기,2025-08-28,26.03,1.28,4.12,3.7716
경기,2025-08-29,27.51,7.65,5.98,3.9418
경기,2025-08-30,27.55,8.54,2.4,4.2079
경기,2025-08-31,26.76,11.96,3.84,4.2254
경기,2025-09-01,25.52,19.58,4.7,2.3362
경기,2025-09-02,25.01,0.59,2.1,4.9334
경기,2025-09-03,26.82,1.04,1.75,5.5049
경기,2025-09-04,24.35,33.05,3.98,3.5566
경기,2025-09-05,26.09,0.42,2.76,5.8387
경기,2025-09-06,26.77,20.29,5.96,2.4941
경기,2025-09-07,24.3,0.99,3.08,3.8074
경기,2025-09-08,24.59,0.2,1.41,4.0368
경기,2025-09-09,23.12,0.09,1.86,2.7902
경기,2025-09-10,22.62,0.01,3.4,6.2316
경기,2025-09-11,22.86,0.0,3.93,6.3149
경기,2025-09-12,21.83,14.56,4.41,2.4576
경기,2025-09-13,23.11,28.66,5.32,2.509
경기,2025-09-14,23.06,0.25,2.03,3.7469
경기,2025-09-15,24.38,0.0,1.13,4.0658
경기,2025-09-16,23.94,33.07,3.1,1.9651
경기,2025-09-17,23.43,35.25,3.12,0.9007
경기,2025-09-18,20.74,0.9,4.47,3.5527
경기,2025-09-19,19.18,31.83,4.84,1.7244
경기,2025-09-20,19.22,31.7,4.57,2.1658
경기,2025-09-21,19.63,0.4,4.05,5.3736
경기,2025-09-22,19.36,0.0,3.98,3.8573
경기,2025-09-23,19.33,0.02,4.37,4.5718
경기,2025-09-24,20.46,21.39,4.32,1.5
경기,2025-09-25,21.58,3.13,2.4,3.3154
경기,2025-09-26,20.19,0.04,2.46,4.535
경기,2025-09-27,20.98,0.01,3.39,3.9257
경기,2025-09-28,20.12,39.13,4.22,1.1978
경기,2025-09-29,19.75,0.0,1.93,4.0927
경기,2025-09-30,19.94,0.02,1.27,2.7038
경기,2025-10-01,20.43,1.22,1.81,3.871
경기,2025-10-02,20.62,0.32,1.52,3.7505
경기,2025-10-03,19.78,13.77,4.94,1.757
경기,2025-10-04,21.16,1.51,2.95,1.9872
경기,2025-10-05,20.77,5.97,2.11,1.2173
경기,2025-10-06,18.44,37.77,7.06,0.7361
경기,2025-10-07,19.04,10.23,5.89,1.1592
경기,2025-10-08,19.54,0.09,3.73,4.3157
경기,2025-10-09,18.8,2.92,5.04,1.8509
경기,2025-10-10,18.24,34.53,4.33,0.6494
경기,2025-10-11,20.71,12.87,5.23,1.5149
경기,2025-10-12,19.46,1.56,3.94,1.3198
경기,2025-10-13,16.84,28.52,5.74,0.6216
경기,2025-10-14,17.23,2.82,5.39,2.3878
경기,2025-10-15,18.6,17.89,4.42,3.5798
경기,2025-10-16,18.47,9.49,4.97,3.2047
경기,2025-10-17,18.51,20.28,3.18,3.7313
경기,2025-10-18,16.1,11.51,4.32,1.6891
경기,2025-10-19,13.12,3.03,5.27,3.1716
경기,2025-10-20,9.15,3.53,5.19,2.8058
경기,2025-10-21,9.41,0.17,3.68,2.869
경기,2025-10-22,12.74,3.74,3.15,3.0314
경기,2025-10-23,14.22,3.17,3.39,3.2388
경기,2025-10-24,14.02,5.21,3.41,3.2645
경기,2025-10-25,13.31,0.01,3.34,2.6626
경기,2025-10-26,11.15,3.94,3.25,1.5283
경기,2025-10-27,6.3,0.05,5.88,4.4376
경기,2025-10-28,7.37,0.02,2.52,4.2912
경기,2025-10-29,10.37,0.43,2.92,3.5921
경기,2025-10-30,11.6,0.0,2.24,2.8819
경기,2025-10-31,13.03,2.68,2.68,2.8682
경기,2025-11-01,11.24,1.13,4.87,3.7651
경기,2025-11-02,6.78,0.28,7.16,3.5069
경기,2025-11-03,5.96,0.0,2.02,3.9199
경기,2025-11-04,9.47,0.0,2.28,3.527
경기,2025-11-05,9.96,0.01,2.84,3.5232
경기,2025-11-06,11.04,0.0,3.07,2.9566
경기,2025-11-07,12.06,0.51,3.53,3.1925
경기,2025-11-08,12.94,1.38,3.71,1.4482
경기,2025-11-09,11.21,0.27,4.25,3.1966
경기,2025-11-10,5.91,0.0,5.66,3.8952
경기,2025-11-11,8.35,0.0,2.3,3.3504
경기,2025-11-12,9.24,0.0,2.15,3.5237
경기,2025-11-13,9.57,0.0,3.72,2.9681
경기,2025-11-14,6.58,0.0,3.47,3.4764
경기,2025-11-15,9.29,0.0,1.42,3.383
경기,2025-11-16,9.65,0.23,5.35,3.1411
경기,2025-11-17,1.96,0.0,7.71,2.9861
경기,2025-11-18,0.48,0.05,4.67,3.3523
경기,2025-11-19,2.24,0.0,2.22,3.3475
경기,2025-11-20,6.28,0.01,5.36,2.1991
경기,2025-11-21,5.34,0.0,4.27,3.1709
경기,2025-11-22,8.0,0.0,2.97,2.8087
경기,2025-11-23,9.7,0.01,4.37,1.5686
경기,2025-11-24,9.74,0.15,4.21,1.6356
경기,2025-11-25,6.56,6.73,5.96,0.7294
경기,2025-11-26,5.52,0.06,2.07,1.979
경기,2025-11-27,5.11,11.08,7.31,0.6336
경기,2025-11-28,1.31,0.0,3.37,3.1258
경기,2025-11-29,5.13,0.07,5.05,1.8826
경기,2025-11-30,10.02,0.43,4.51,2.0201
경기,2025-12-01,3.02,0.0,5.05,3.1102
경기,2025-12-02,-1.6,0.02,6.96,2.4898
경기,2025-12-03,-6.15,0.66,6.69,3.083
경기,2025-12-04,-3.89,1.69,4.22,3.011
경기,2025-12-05,-2.82,0.0,3.63,3.1056
경기,2025-12-06,3.2,0.6,5.34,1.1851
경기,2025-12-07,5.24,0.02,3.87,2.2334
경기,2025-12-08,0.75,0.0,4.7,3.0751
경기,2025-12-09,2.51,0.0,2.58,2.5985
경기,2025-12-10,4.41,0.07,3.95,1.2679
경기,2025-12-11,2.32,12.52,6.43,1.8084
경기,2025-12-12,1.2,0.68,3.68,2.4826
경기,2025-12-13,0.91,7.44,3.52,0.785
경기,2025-12-14,-1.07,0.29,5.4,1.5194
경기,2025-12-15,1.4,0.03,2.3,1.6481
경기,2025-12-16,5.18,0.45,2.71,0.4046
경기,2025-12-17,1.59,0.13,4.2,1.7498
경기,2025-12-18,1.24,0.0,1.78,2.6887
경기,2025-12-19,3.34,0.02,3.97,1.5689
경기,2025-12-20,5.29,0.87,5.38,0.2748
경기,2025-12-21,-2.35,0.0,6.48,2.9352
경기,2025-12-22,-1.49,0.0,2.24,2.8807
경기,2025-12-23,0.97,12.5,2.95,0.6883
경기,2025-12-24,0.08,0.38,4.31,1.2554
경기,2025-12-25,-4.78,0.01,9.52,2.6318
경기,2025-12-26,-9.08,0.0,6.02,3.084
경기,2025-12-27,-2.67,0.21,2.04,1.0519
경기,2025-12-28,2.15,0.4,3.36,1.4431
경기,2025-12-29,2.59,1.32,4.79,1.4371
경기,2025-12-30,-2.14,0.0,4.75,3.017
경기,2025-12-31,-7.11,0.0,6.67,3.0838
강원,2025-01-01,-5.08,0.0,4.34,2.1826
강원,2025-01-02,-5.06,0.0,2.76,2.8248
강원,2025-01-03,-8.21,0.0,3.54,3.0254
강원,2025-01-04,-7.44,0.0,3.17,3.055
강원,2025-01-05,-3.8,3.45,3.66,1.1731
강원,2025-01-06,-2.81,0.61,4.24,1.1158
강원,2025-01-07,-9.34,0.0,5.77,2.6107
강원,2025-01-08,-9.38,0.0,5.88,2.2471
강원,2025-01-09,-15.8,0.01,6.25,2.9741
강원,2025-01-10,-14.19,0.0,3.03,3.073
강원,2025-01-11,-11.32,0.0,2.67,2.6136
강원,2025-01-12,-9.31,0.0,3.58,2.7055
강원,2025-01-13,-6.3,0.09,4.46,1.6754
강원,2025-01-14,-2.72,0.47,4.65,1.3541
강원,2025-01-15,-10.13,0.0,4.62,3.2633
강원,2025-01-16,-7.46,0.0,4.63,1.3178
강원,2025-01-17,-5.01,0.0,2.34,3.1805
강원,2025-01-18,-5.01,0.0,3.15,3.0154
강원,2025-01-19,-3.38,0.01,3.14,2.2805
강원,2025-01-20,-0.18,0.02,1.49,2.154
강원,2025-01-21,-1.55,0.0,2.55,2.765
강원,2025-01-22,-1.84,0.01,3.32,2.5385
강원,2025-01-23,-2.54,0.0,2.25,3.2803
강원,2025-01-24,-1.44,2.3,1.99,3.2405
강원,2025-01-25,-1.5,2.95,3.93,1.9858
강원,2025-01-26,-2.11,0.69,2.51,1.4654
강원,2025-01-27,-3.75,3.25,6.05,1.5787
강원,2025-01-28,-8.95,0.43,9.95,1.4419
강원,2025-01-29,-10.86,0.0,8.23,2.365
강원,2025-01-30,-11.59,0.0,5.56,3.0994
강원,2025-01-31,-6.35,0.44,2.32,1.1167
강원,2025-02-01,-3.04,0.06,2.53,1.83
강원,2025-02-02,-2.5,0.0,1.97,3.5208
강원,2025-02-03,-9.06,0.01,6.71,3.6252
강원,2025-02-04,-14.71,0.0,6.18,3.9211
강원,2025-02-05,-14.3,0.04,6.85,3.8491
강원,2025-02-06,-12.08,0.11,5.4,4.0382
강원,2025-02-07,-13.28,0.53,5.76,2.8997
강원,2025-02-08,-14.27,0.0,4.09,4.0661
강원,2025-02-09,-11.1,0.0,3.98,4.1071
강원,2025-02-10,-10.32,0.03,4.68,3.6036
강원,2025-02-11,-6.23,0.0,3.01,4.1568
강원,2025-02-12,-3.01,1.36,5.08,1.1858
강원,2025-02-13,-6.84,0.0,5.41,4.445
강원,2025-02-14,-2.48,0.0,4.11,4.2182
강원,2025-02-15,-2.67,0.0,3.42,2.5742
강원,2025-02-16,-0.5,0.0,4.5,3.4121
강원,2025-02-17,-4.78,0.0,5.22,4.7498
강원,2025-02-18,-8.08,0.0,4.85,4.6409
강원,2025-02-19,-8.89,0.0,3.72,4.5631
강원,2025-02-20,-8.54,0.0,3.57,4.5444
강원,2025-02-21,-8.34,0.0,3.94,4.5979
강원,2025-02-22,-7.83,0.0,3.9,4.679
강원,2025-02-23,-9.22,0.0,4.23,4.5408
강원,2025-02-24,-7.51,0.0,4.63,4.8648
강원,2025-02-25,-3.98,0.0,6.87,4.3786
강원,2025-02-26,-1.35,0.01,5.26,4.7647
강원,2025-02-27,-0.52,0.0,4.11,4.8586
강원,2025-02-28,1.99,0.0,4.13,4.6231
강원,2025-03-01,3.84,0.01,1.94,2.7643
강원,2025-03-02,1.98,14.46,6.89,1.0774
강원,2025-03-03,-3.84,9.06,10.19,2.1785
강원,2025-03-04,-2.82,6.84,7.77,1.2233
강원,2025-03-05,-1.95,3.23,2.57,2.2378
강원,2025-03-06,-1.36,0.09,1.07,3.463
강원,2025-03-07,-0.45,0.0,1.61,3.7771
강원,2025-03-08,-0.01,0.0,3.16,3.2832
강원,2025-03-09,1.77,0.0,2.19,5.113
강원,2025-03-10,2.56,0.0,3.29,5.171
강원,2025-03-11,3.83,0.0,2.89,5.0674
강원,2025-03-12,4.97,0.01,5.12,3.9754
강원,2025-03-13,4.76,0.0,2.97,5.2517
강원,2025-03-14,3.76,0.0,3.7,5.472
강원,2025-03-15,3.02,0.42,4.27,3.8227
강원,2025-03-16,-0.01,9.16,4.0,3.0041
강원,2025-03-17,-2.19,1.93,3.8,3.2302
강원,2025-03-18,-3.27,16.27,4.24,2.2795
강원,2025-03-19,-4.33,0.06,3.34,4.9085
강원,2025-03-20,-0.15,0.05,5.49,5.2366
강원,2025-03-21,4.56,0.01,5.85,5.6112
강원,2025-03-22,6.55,0.0,6.04,5.8366
강원,2025-03-23,9.22,0.0,2.71,5.7578
강원,2025-03-24,8.84,0.01,5.15,4.4885
강원,2025-03-25,8.12,0.0,5.9,4.2091
강원,2025-03-26,8.62,0.0,2.86,5.3263
강원,2025-03-27,10.6,7.42,2.9,1.9334
강원,2025-03-28,2.5,6.72,3.53,2.1674
강원,2025-03-29,-1.83,0.38,5.61,4.499
강원,2025-03-30,-2.34,0.01,4.8,5.5858
강원,2025-03-31,1.75,0.0,3.3,6.0149
강원,2025-04-01,5.42,0.0,2.4,6.2618
강원,2025-04-02,5.89,0.47,1.71,5.4727
강원,2025-04-03,6.25,0.1,1.51,5.7886
강원,2025-04-04,5.66,0.0,2.89,4.8238
강원,2025-04-05,4.1,11.4,2.21,2.1026
강원,2025-04-06,6.1,2.43,5.22,5.1754
강원,2025-04-07,8.09,0.0,4.35,6.4886
강원,2025-04-08,9.2,0.0,4.3,5.6993
강원,2025-04-09,7.48,0.25,2.85,4.2329
강원,2025-04-10,9.1,0.69,2.1,4.3822
강원,2025-04-11,11.46,0.0,2.17,6.9014
강원,2025-04-12,10.5,6.42,4.74,3.6912
강원,2025-04-13,0.64,7.65,8.06,3.4565
강원,2025-04-14,0.27,3.4,2.83,2.8709
강원,2025-04-15,3.53,0.02,4.52,6.1613
강원,2025-04-16,9.13,0.25,3.81,5.6652
강원,2025-04-17,14.53,0.07,4.5,5.2733
강원,2025-04-18,14.28,0.01,4.46,5.1907
강원,2025-04-19,12.33,19.95,4.92,2.8781
강원,2025-04-20,11.9,1.68,2.06,5.7706
강원,2025-04-21,14.46,0.02,2.92,7.0219
강원,2025-04-22,12.63,27.64,3.32,1.4227
강원,2025-04-23,10.39,0.54,3.5,6.0559
강원,2025-04-24,10.11,0.0,5.49,6.5275
강원,2025-04-25,6.67,0.0,5.44,7.5965
강원,2025-04-26,8.43,0.0,5.35,7.4662
강원,2025-04-27,9.76,0.0,6.11,5.0587
강원,2025-04-28,8.8,0.0,4.5,6.8551
강원,2025-04-29,8.86,0.0,3.6,7.6774
강원,2025-04-30,12.16,0.0,4.06,7.103
강원,2025-05-01,11.5,9.13,5.44,2.6472
강원,2025-05-02,9.82,0.05,5.44,6.8069
강원,2025-05-03,7.22,5.84,4.32,2.1619
강원,2025-05-04,9.32,0.0,6.48,7.4155
강원,2025-05-05,8.98,0.13,1.41,3.1037
강원,2025-05-06,9.14,0.02,2.35,3.841
강원,2025-05-07,10.99,0.02,2.47,6.2962
강원,2025-05-08,13.38,0.0,2.3,7.0718
강원,2025-05-09,11.7,23.84,4.49,1.4086
강원,2025-05-10,9.95,13.34,3.21,1.7165
강원,2025-05-11,11.19,1.58,3.0,2.9412
강원,2025-05-12,11.9,0.24,4.48,7.6294
강원,2025-05-13,13.89,0.0,4.45,6.0742
강원,2025-05-14,15.08,0.01,3.79,7.3632
강원,2025-05-15,15.56,4.91,4.07,2.9712
강원,2025-05-16,16.25,6.06,2.88,2.2118
강원,2025-05-17,16.02,5.81,4.91,5.7785
강원,2025-05-18,11.86,0.04,3.57,6.9994
강원,2025-05-19,13.62,0.22,4.88,5.4065
강원,2025-05-20,19.38,0.53,5.18,3.8882
강원,2025-05-21,19.61,0.71,2.5,5.2325
강원,2025-05-22,13.8,1.66,3.92,5.1857
강원,2025-05-23,12.03,2.18,3.52,3.4135
강원,2025-05-24,10.29,4.26,4.42,2.2447
강원,2025-05-25,12.44,0.17,2.62,7.0973
강원,2025-05-26,15.07,0.0,2.17,6.8268
강원,2025-05-27,16.8,0.02,1.61,6.7284
강원,2025-05-28,16.51,3.25,1.33,4.2912
강원,2025-05-29,16.07,1.31,1.54,6.2534
강원,2025-05-30,13.98,0.01,2.67,8.1866
강원,2025-05-31,16.72,0.0,1.72,6.7958
강원,2025-06-01,18.67,0.0,1.63,7.0037
강원,2025-06-02,18.12,0.31,1.6,2.0542
강원,2025-06-03,16.49,1.27,3.8,5.9779
강원,2025-06-04,14.67,0.46,5.5,6.7433
강원,2025-06-05,15.75,0.0,4.23,7.7374
강원,2025-06-06,17.82,0.03,4.74,6.1582
강원,2025-06-07,18.27,0.45,3.93,5.5349
강원,2025-06-08,21.43,0.0,1.15,6.1855
강원,2025-06-09,20.5,0.0,3.07,6.8112
강원,2025-06-10,18.54,0.07,4.94,5.0671
강원,2025-06-11,18.23,0.0,4.01,8.0822
강원,2025-06-12,20.75,0.0,1.72,6.8167
강원,2025-06-13,20.19,0.8,2.5,5.3993
강원,2025-06-14,22.32,0.88,2.04,5.6974
강원,2025-06-15,22.95,4.6,2.89,5.5442
강원,2025-06-16,21.72,19.52,4.74,2.7389
강원,2025-06-17,20.42,1.57,4.15,4.8974
강원,2025-06-18,21.33,0.0,3.18,7.0092
강원,2025-06-19,23.82,0.65,2.49,6.6204
강원,2025-06-20,21.75,42.07,7.43,1.6234
강원,2025-06-21,19.39,10.53,3.47,1.9013
강원,2025-06-22,19.63,0.03,4.05,7.5794
강원,2025-06-23,21.28,0.0,1.85,7.0733
강원,2025-06-24,20.29,2.93,2.76,3.7558
강원,2025-06-25,18.5,6.98,3.54,1.8674
강원,2025-06-26,20.77,0.38,3.01,2.4838
강원,2025-06-27,23.01,0.08,1.84,4.3188
강원,2025-06-28,23.23,10.68,2.65,4.0877
강원,2025-06-29,24.15,0.27,3.16,6.1495
강원,2025-06-30,23.68,0.17,3.63,6.0475
강원,2025-07-01,24.43,1.9,4.27,4.5514
강원,2025-07-02,24.58,0.94,4.85,4.8734
강원,2025-07-03,24.55,0.15,4.59,4.0879
강원,2025-07-04,23.87,3.18,5.72,3.0864
강원,2025-07-05,25.01,0.08,5.11,4.7822
강원,2025-07-06,25.71,0.02,4.64,3.9919
강원,2025-07-07,25.72,0.09,2.31,5.1482
강원,2025-07-08,25.75,0.31,2.69,5.7516
강원,2025-07-09,24.37,0.08,3.48,7.1897
강원,2025-07-10,23.55,0.0,4.11,8.1694
강원,2025-07-11,22.75,0.01,4.96,7.7746
강원,2025-07-12,25.5,0.0,2.24,8.2222
강원,2025-07-13,24.04,6.67,2.6,5.2834
강원,2025-07-14,20.52,29.39,4.18,2.6606
강원,2025-07-15,19.67,24.73,4.44,2.7684
강원,2025-07-16,20.54,22.77,3.48,2.0016
강원,2025-07-17,21.93,22.88,3.79,0.8477
강원,2025-07-18,22.47,17.65,3.01,3.816
강원,2025-07-19,23.23,17.69,4.14,2.0383
강원,2025-07-20,23.53,26.03,4.55,4.4662
강원,2025-07-21,24.19,0.58,3.77,4.5648
강원,2025-07-22,23.63,6.37,3.39,5.5358
강원,2025-07-23,24.31,0.14,1.6,6.2602
강원,2025-07-24,26.08,0.01,1.41,6.7884
강원,2025-07-25,27.35,0.0,1.1,7.9116
강원,2025-07-26,26.8,0.0,1.54,7.5461
강원,2025-07-27,26.99,0.0,1.88,7.8653
강원,2025-07-28,27.07,0.0,1.76,7.4717
강원,2025-07-29,27.84,0.46,1.18,7.224
강원,2025-07-30,26.52,0.28,1.61,6.6814
강원,2025-07-31,26.47,0.0,1.03,5.2003
강원,2025-08-01,26.18,0.01,1.02,6.6449
강원,2025-08-02,25.74,0.0,1.8,5.6227
강원,2025-08-03,26.56,0.43,1.49,2.9383
강원,2025-08-04,24.89,6.12,1.81,2.8262
강원,2025-08-05,24.96,1.43,2.52,6.0276
강원,2025-08-06,23.94,28.32,4.81,1.1767
강원,2025-08-07,23.38,0.5,2.34,5.8272
강원,2025-08-08,23.74,0.45,0.9,5.7142
강원,2025-08-09,22.96,0.28,2.21,2.0467
강원,2025-08-10,23.15,0.01,1.85,6.5345
강원,2025-08-11,22.84,0.18,1.6,2.3028
강원,2025-08-12,24.67,0.04,1.86,6.3221
강원,2025-08-13,22.81,43.95,3.98,1.7453
강원,2025-08-14,23.09,26.39,4.46,2.4756
강원,2025-08-15,24.01,0.16,2.13,5.9256
강원,2025-08-16,23.52,0.23,3.36,5.6897
강원,2025-08-17,23.17,0.27,3.47,5.1319
강원,2025-08-18,23.58,0.73,3.84,4.2168
강원,2025-08-19,24.46,0.6,4.57,4.9954
강원,2025-08-20,24.66,1.62,3.61,5.3758
강원,2025-08-21,24.87,0.96,1.85,5.3712
강원,2025-08-22,24.38,0.01,3.1,6.1565
강원,2025-08-23,25.01,0.25,2.61,5.2142
강원,2025-08-24,26.64,0.45,1.55,5.2102
강원,2025-08-25,25.48,8.5,2.86,5.5142
강원,2025-08-26,24.24,28.84,4.53,2.2397
강원,2025-08-27,22.68,0.91,1.79,5.5291
강원,2025-08-28,23.22,0.53,2.97,3.9365
강원,2025-08-29,24.64,6.01,5.12,3.7032
강원,2025-08-30,25.04,8.4,2.0,4.1225
강원,2025-08-31,24.35,7.75,2.32,4.7431
강원,2025-09-01,23.22,25.37,4.16,3.1154
강원,2025-09-02,22.61,5.62,1.3,4.3255
강원,2025-09-03,22.64,0.28,2.22,5.7646
강원,2025-09-04,21.21,19.15,2.39,2.9023
강원,2025-09-05,22.99,0.62,1.54,5.8039
강원,2025-09-06,23.55,16.07,4.82,2.7828
강원,2025-09-07,21.96,2.19,3.08,3.2563
강원,2025-09-08,20.02,0.03,2.0,4.0949
강원,2025-09-09,19.36,0.09,1.56,2.6266
강원,2025-09-10,18.91,0.04,2.62,5.6362
강원,2025-09-11,19.31,0.03,2.91,6.199
강원,2025-09-12,18.97,5.61,2.96,2.3743
강원,2025-09-13,18.94,54.99,4.64,1.6051
강원,2025-09-14,19.84,0.11,1.98,3.1733
강원,2025-09-15,20.95,0.01,1.97,4.6116
강원,2025-09-16,20.85,12.94,3.27,2.9556
강원,2025-09-17,19.4,65.82,3.59,0.9588
강원,2025-09-18,16.34,2.03,3.76,2.8291
강원,2025-09-19,15.87,10.36,2.68,2.2385
강원,2025-09-20,15.51,63.2,3.9,1.945
강원,2025-09-21,15.49,8.94,3.0,4.6584
강원,2025-09-22,15.22,0.0,2.8,3.8357
강원,2025-09-23,15.55,0.07,3.09,4.7892
강원,2025-09-24,18.11,9.99,3.03,2.484
강원,2025-09-25,18.77,1.5,2.71,2.6542
강원,2025-09-26,17.42,0.0,1.58,5.3729
강원,2025-09-27,17.81,0.01,2.23,4.5058
강원,2025-09-28,16.77,24.25,2.58,0.9754
